"21","MD",20,0,0,0.456678965609919,0,0,0,-0.0158288890936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121997687639615,0,0,0,0,0,0,0,-0.0545180364211065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401681514404997,0,0,0,0,0,0.000595330098049791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210898933982031,0,0,0,"Maryland","NA","NA","1","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",0.000595330098049791,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA"
"22","ME",21,0,0,0,0,0,0,0,0,0.473108606392762,0,0,0,0,0,0.0350770206810884,0,0,0,0,0,0,0.0639749289653801,0,0,0,0.107700445252369,0,0,0,0,0,0,0.047300733368951,0,0,0,0,0,0,0,0,0,0,0,0,0.158420136503654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154731573924422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031988375530121,-0.0101652275312088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01783374952332,0,0,0,0,0,0,0.288429527241188,-0.0227085522501995,0,0,"Maine","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"23","MI",22,-0.0187769458691856,0,0.0694510502641237,-0.0271366800349441,-0.175801951789067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123266870895883,0,0,0.0873066832711131,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292809378561284,0,0,0,0,0,0,0,0,0,0,0,0,0.590573098686543,0,0,0,0,0,0,0,0,0,0,0.219027470747811,0,0,0,0,0,-0.00937778090661858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105390647842306,0,0,0,"Michigan","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA"
"24","MN",23,0,0,0.00531211885231694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861331976884925,0,0,0,0,0,0,0.0722524701180265,0.215811557612924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529405478516834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336002026084112,0.186975935065168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","5","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"25","MO",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310012560209949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287507106237803,0,0,0,0,0,0,0,0,0.192073787536549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296836941586743,0,0,0,0,0,0,0,0,0,0,0,0.175421086666729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116529624388241,0,0,0,"Missouri","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA"
"26","MS",25,-0.00207146763586511,0,0,0,0,0,0,0,0.279574236649517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453846761632254,0.0137643368626933,0,0,0,0,-0.138708009040489,0,0,0.28187088218962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878082143128292,0,0,-0.0319049517836214,0,0,0,0,0,0.13041226180315,0,0,0,0,0,0,0,0,0,-0.00704118115509424,0.235390414846395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481058450941527,0,0,0,0,0,0,0,0,0,0,0,0.266234949416238,0,0,0,"Mississippi","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","7","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA"
"27","MT",26,-0.0174974016281045,0,0,0,0.043927615070158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104366241134015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462766535428564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590898782021408,0,0,0,0,0,-0.00876249289812172,0,0,0,0,0,0,-0.0028940030884108,0,0,0,0,0,0,0.0273080457952981,0,0,0,0,0,0,0,0,0,0.100662711460496,0,0,0,-0.0308220285635264,0,0,-0.0362781617679064,0,0,0,0,0,0,0,0.0147787086170383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158702612781561,0.143771794705926,0,0,0,"Montana","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA",0,"NA","NA",0,"NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"28","NC",27,-0.0480601726655668,0,0,0,0,0,0,0,0.301266308016352,-0.00355740357236143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069412991785247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44714583723665,-0.012913778457886,0,0,0,0,0,0,0,0,0,0.148449285050218,0,0,0,0,0,0,0,-0.00783577776953531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204833263594707,0,0,0,"North Carolina","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA"
"29","ND",28,-0.00043204873512702,0,0,0,0.00144254947130542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211956653582204,0,0,0.00910866775388328,0,0,0,0.00545308319051343,-0.0614214602341658,0,0,0,0,0,0,0,0,0,0,0.728244063977625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075696441805437,0,0,0,0.00049344841033917,0,0,0,0.081447776100471,0,0,0,0,0,0,0,0,0,-0.0687991694984364,0.0681178425369017,0,0,0,0,0,0,0.00187870021011235,0,0,0,0,0,-0.0406071968276398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119772671892496,0,0,0,"North Dakota","NA","NA","NA","NA","9","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","6","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.0681178425369017,"NA","NA",0,"NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"30","NE",29,-0.0342854297464352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293036750612072,0,0,0,0,0.0378243872933856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160452050246488,0,0,0,0,0,0,0,0,0.222122678859784,0,0,0,0,0,0,0,0,0,0,0,0.0620345566288472,0,0,0,0,0,0,0,0,0,0,0.029496307738787,0.0570218726189109,0,0,0,0,0.0281085486221935,0.000131003495325778,0.0300226716839827,0,0,0,0,0,0,0,0.047633920440126,0.0138291098723884,0,0,0,0,0,0,0,"Nebraska","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","5","NA","NA","NA","NA","10","12","8","NA","NA","NA","NA","NA","NA","NA","6","11","NA","NA","NA","NA","NA","NA","NA"
"31","NH",30,0,0,0,0.00359502775432562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042824686349803,0,0,0,0,0,0.0831680376650747,0,0,0,0,0,0,0,0,0.241640430979541,0,0,0,0,0,0,0,0,0,0,0.484071328794957,0,0,-0.0314485954304266,0,0.00063437576174328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00856309206698887,0,0,0,0,0,0,0,-0.00777866783565421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309976977128297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288409744719125,0,0,0,"New Hampshire","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"32","NJ",31,0,0,0.0826009713653434,-0.0228755817328224,0,0,0,0,0.440757628792844,0,0,0,0,0,0,0,0.00979501274513299,0,0,0.245072850953816,0,0,0,0,0,0,0,0,-0.0489974757800093,-0.0730906091066717,-0.0769329601540668,0,0,0,0.0947256599274124,0,1.97590212205593e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237851609128573,0,0.0249143362777164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163744311313312,-0.0304439104749568,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181404012857618,0,0,0,-0.0424626296945268,0,0,0,0,0,0,0,0,0,0,0,0,-0.043615189567954,0,0,0,0,0,0,0,0,0,0.506480832178006,-0.165609406085785,0,0,"New Jersey","NA","NA","5","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA"
"33","NM",32,0,0,0.0780550016741499,0,0,0,0,0,0.422588967693966,0,0,0,0,0.17968877517602,0.0449387575063766,0.0237885695210095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190584435439903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10379481905391,0,0,0,"New Mexico","NA","NA","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","3","6","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA"
"34","NV",33,0,0,0,0,0,0,0,0.398036508318812,0,0,0,0,0.0683499645099067,0,0,0,0,0.149808980700779,0,0,0,0,0.0572968118713552,0,0,0,0,0,0,0,0,0,0,0.00327216278366482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420262636751497,0.234127059341085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nevada","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","4","NA","NA","NA","NA","3","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","2","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"35","NY",34,0,0,0,0,0.0423211613062781,0,0,0,0.136415508402935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559476806074076,0.0646284967838403,0.163091021390034,0,0,0,0,0,0,0,0.0279027805713205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081856184380297,0,0,0,0,0,0,0,0,0.416835572775722,0,0,0,0,0,0,0,0,0,0.0122374420162749,0,0,0,0,0,0,0,0,-0.00724107801229883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287026982061068,0,0,0,0,0,0,0,0,0,0.131846046948508,-0.000145446569111883,0.0123000493062809,6.11219557643097e-16,"New York","NA","NA","NA","NA","8","NA","11","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","6","2","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",0,"NA","NA",0.0122374420162749,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","10","12"
